2014/08/18,CNOR,Geotermal,654
2014/08/18,CNOR,Hydro,182
2014/08/18,CNOR,"Hydro (River)",34
2014/08/18,CNOR,"Photovoltaic Estimated",0
2014/08/18,CNOR,"Photovoltaic Measured",0
2014/08/18,CNOR,Thermal,186
2014/08/18,CNOR,Wind,5
2014/08/18,CSUD,Hydro,212
2014/08/18,CSUD,"Hydro (River)",9
2014/08/18,CSUD,"Photovoltaic Estimated",0
2014/08/18,CSUD,"Photovoltaic Measured",0
2014/08/18,CSUD,"Pumps Consumption",-2
2014/08/18,CSUD,Thermal,2169
2014/08/18,CSUD,Wind,13
2014/08/18,NORD,Hydro,5099
2014/08/18,NORD,"Hydro (River)",1254
2014/08/18,NORD,"Photovoltaic Estimated",0
2014/08/18,NORD,"Photovoltaic Measured",0
2014/08/18,NORD,"Pumps Consumption",-5
2014/08/18,NORD,Thermal,3058
2014/08/18,NORD,Wind,6
2014/08/18,SARD,Hydro,35
2014/08/18,SARD,"Photovoltaic Estimated",0
2014/08/18,SARD,"Photovoltaic Measured",0
2014/08/18,SARD,"Pumps Consumption",-6
2014/08/18,SARD,Thermal,1255
2014/08/18,SARD,Wind,19
2014/08/18,SICI,Hydro,11
2014/08/18,SICI,"Photovoltaic Estimated",0
2014/08/18,SICI,"Photovoltaic Measured",0
2014/08/18,SICI,"Pumps Consumption",0
2014/08/18,SICI,Thermal,1776
2014/08/18,SICI,Wind,126
2014/08/18,SUD,Hydro,41
2014/08/18,SUD,"Hydro (River)",41
2014/08/18,SUD,"Photovoltaic Estimated",0
2014/08/18,SUD,"Photovoltaic Measured",0
2014/08/18,SUD,Thermal,3091
2014/08/18,SUD,Wind,379
"2014/08/18 01:00:00",CNOR,Geotermal,655
"2014/08/18 01:00:00",CNOR,Hydro,137
"2014/08/18 01:00:00",CNOR,"Hydro (River)",32
"2014/08/18 01:00:00",CNOR,"Photovoltaic Estimated",0
"2014/08/18 01:00:00",CNOR,"Photovoltaic Measured",0
"2014/08/18 01:00:00",CNOR,Thermal,191
"2014/08/18 01:00:00",CNOR,Wind,3
"2014/08/18 01:00:00",CSUD,Hydro,190
"2014/08/18 01:00:00",CSUD,"Hydro (River)",8
"2014/08/18 01:00:00",CSUD,"Photovoltaic Estimated",0
"2014/08/18 01:00:00",CSUD,"Photovoltaic Measured",0
"2014/08/18 01:00:00",CSUD,"Pumps Consumption",-2
"2014/08/18 01:00:00",CSUD,Thermal,2056
"2014/08/18 01:00:00",CSUD,Wind,14
"2014/08/18 01:00:00",NORD,Hydro,4793
"2014/08/18 01:00:00",NORD,"Hydro (River)",1257
"2014/08/18 01:00:00",NORD,"Photovoltaic Estimated",0
"2014/08/18 01:00:00",NORD,"Photovoltaic Measured",0
"2014/08/18 01:00:00",NORD,"Pumps Consumption",-6
"2014/08/18 01:00:00",NORD,Thermal,2785
"2014/08/18 01:00:00",NORD,Wind,4
"2014/08/18 01:00:00",SARD,Hydro,35
"2014/08/18 01:00:00",SARD,"Photovoltaic Estimated",0
"2014/08/18 01:00:00",SARD,"Photovoltaic Measured",0
