2014/08/03,CNOR,Geotermal,644
2014/08/03,CNOR,Hydro,261
2014/08/03,CNOR,"Hydro (River)",45
2014/08/03,CNOR,"Photovoltaic Estimated",0
2014/08/03,CNOR,"Photovoltaic Measured",0
2014/08/03,CNOR,Thermal,546
2014/08/03,CNOR,Wind,12
2014/08/03,CSUD,Hydro,252
2014/08/03,CSUD,"Hydro (River)",12
2014/08/03,CSUD,"Photovoltaic Estimated",0
2014/08/03,CSUD,"Photovoltaic Measured",0
2014/08/03,CSUD,"Pumps Consumption",-2
2014/08/03,CSUD,Thermal,2715
2014/08/03,CSUD,Wind,120
2014/08/03,NORD,Hydro,5298
2014/08/03,NORD,"Hydro (River)",1522
2014/08/03,NORD,"Photovoltaic Estimated",0
2014/08/03,NORD,"Photovoltaic Measured",0
2014/08/03,NORD,"Pumps Consumption",-5
2014/08/03,NORD,Thermal,3092
2014/08/03,NORD,Wind,14
2014/08/03,SARD,Hydro,43
2014/08/03,SARD,"Photovoltaic Estimated",0
2014/08/03,SARD,"Photovoltaic Measured",0
2014/08/03,SARD,"Pumps Consumption",-6
2014/08/03,SARD,Thermal,1247
2014/08/03,SARD,Wind,162
2014/08/03,SICI,Hydro,23
2014/08/03,SICI,"Photovoltaic Estimated",0
2014/08/03,SICI,"Photovoltaic Measured",0
2014/08/03,SICI,"Pumps Consumption",0
2014/08/03,SICI,Thermal,2028
2014/08/03,SICI,Wind,67
2014/08/03,SUD,Hydro,193
2014/08/03,SUD,"Hydro (River)",46
2014/08/03,SUD,"Photovoltaic Estimated",0
2014/08/03,SUD,"Photovoltaic Measured",0
2014/08/03,SUD,Thermal,3384
2014/08/03,SUD,Wind,308
"2014/08/03 01:00:00",CNOR,Geotermal,645
"2014/08/03 01:00:00",CNOR,Hydro,239
"2014/08/03 01:00:00",CNOR,"Hydro (River)",44
"2014/08/03 01:00:00",CNOR,"Photovoltaic Estimated",0
"2014/08/03 01:00:00",CNOR,"Photovoltaic Measured",0
"2014/08/03 01:00:00",CNOR,Thermal,544
"2014/08/03 01:00:00",CNOR,Wind,14
"2014/08/03 01:00:00",CSUD,Hydro,230
"2014/08/03 01:00:00",CSUD,"Hydro (River)",11
"2014/08/03 01:00:00",CSUD,"Photovoltaic Estimated",0
"2014/08/03 01:00:00",CSUD,"Photovoltaic Measured",0
"2014/08/03 01:00:00",CSUD,"Pumps Consumption",-2
"2014/08/03 01:00:00",CSUD,Thermal,2505
"2014/08/03 01:00:00",CSUD,Wind,41
"2014/08/03 01:00:00",NORD,Hydro,5057
"2014/08/03 01:00:00",NORD,"Hydro (River)",1503
"2014/08/03 01:00:00",NORD,"Photovoltaic Estimated",0
"2014/08/03 01:00:00",NORD,"Photovoltaic Measured",0
"2014/08/03 01:00:00",NORD,"Pumps Consumption",-8
"2014/08/03 01:00:00",NORD,Thermal,2941
"2014/08/03 01:00:00",NORD,Wind,14
"2014/08/03 01:00:00",SARD,Hydro,40
"2014/08/03 01:00:00",SARD,"Photovoltaic Estimated",0
"2014/08/03 01:00:00",SARD,"Photovoltaic Measured",0
"2014/08/03 01:00:00",SARD,"Pumps Consumption",-6
"2014/08/03 01:00:00",SARD,Thermal,1223
"2014/08/03 01:00:00",SARD,Wind,166
"2014/08/03 01:00:00",SICI,Hydro,24
"2014/08/03 01:00:00",SICI,"Photovoltaic Estimated",0
"2014/08/03 01:00:00",SICI,"Photovoltaic Measured",0
"2014/08/03 01:00:00",SICI,"Pumps Consumption",-6
"2014/08/03 01:00:00",SICI,Thermal,1855
"2014/08/03 01:00:00",SICI,Wind,58
"2014/08/03 01:00:00",SUD,Hydro,191
"2014/08/03 01:00:00",SUD,"Hydro (River)",44
"2014/08/03 01:00:00",SUD,"Photovoltaic Estimated",0
"2014/08/03 01:00:00",SUD,"Photovoltaic Measured",0
"2014/08/03 01:00:00",SUD,Thermal,2941
"2014/08/03 01:00:00",SUD,Wind,231
"2014/08/03 02:00:00",CNOR,Geotermal,646
"2014/08/03 02:00:00",CNOR,Hydro,208
"2014/08/03 02:00:00",CNOR,"Hydro (River)",46
"2014/08/03 02:00:00",CNOR,"Photovoltaic Estimated",0
"2014/08/03 02:00:00",CNOR,"Photovoltaic Measured",0
"2014/08/03 02:00:00",CNOR,Thermal,542
"2014/08/03 02:00:00",CNOR,Wind,20
"2014/08/03 02:00:00",CSUD,Hydro,190
"2014/08/03 02:00:00",CSUD,"Hydro (River)",12
"2014/08/03 02:00:00",CSUD,"Photovoltaic Estimated",0
"2014/08/03 02:00:00",CSUD,"Photovoltaic Measured",0
"2014/08/03 02:00:00",CSUD,"Pumps Consumption",-2
"2014/08/03 02:00:00",CSUD,Thermal,2208
"2014/08/03 02:00:00",CSUD,Wind,65
"2014/08/03 02:00:00",NORD,Hydro,4935
"2014/08/03 02:00:00",NORD,"Hydro (River)",1513
"2014/08/03 02:00:00",NORD,"Photovoltaic Estimated",0
"2014/08/03 02:00:00",NORD,"Photovoltaic Measured",0
"2014/08/03 02:00:00",NORD,"Pumps Consumption",-39
"2014/08/03 02:00:00",NORD,Thermal,3063
"2014/08/03 02:00:00",NORD,Wind,15
"2014/08/03 02:00:00",SARD,Hydro,33
"2014/08/03 02:00:00",SARD,"Photovoltaic Estimated",0
"2014/08/03 02:00:00",SARD,"Photovoltaic Measured",0
"2014/08/03 02:00:00",SARD,"Pumps Consumption",-6
"2014/08/03 02:00:00",SARD,Thermal,1186
"2014/08/03 02:00:00",SARD,Wind,106
"2014/08/03 02:00:00",SICI,Hydro,24
"2014/08/03 02:00:00",SICI,"Photovoltaic Estimated",0
"2014/08/03 02:00:00",SICI,"Photovoltaic Measured",0
"2014/08/03 02:00:00",SICI,"Pumps Consumption",-150
"2014/08/03 02:00:00",SICI,Thermal,1781
"2014/08/03 02:00:00",SICI,Wind,35
"2014/08/03 02:00:00",SUD,Hydro,34
"2014/08/03 02:00:00",SUD,"Hydro (River)",45
"2014/08/03 02:00:00",SUD,Other,0
"2014/08/03 02:00:00",SUD,"Photovoltaic Estimated",0
"2014/08/03 02:00:00",SUD,"Photovoltaic Measured",0
"2014/08/03 02:00:00",SUD,Thermal,2550
"2014/08/03 02:00:00",SUD,Wind,257
"2014/08/03 03:00:00",CNOR,Geotermal,646
"2014/08/03 03:00:00",CNOR,Hydro,157
"2014/08/03 03:00:00",CNOR,"Hydro (River)",46
"2014/08/03 03:00:00",CNOR,"Photovoltaic Estimated",0
"2014/08/03 03:00:00",CNOR,"Photovoltaic Measured",0
"2014/08/03 03:00:00",CNOR,Thermal,541
"2014/08/03 03:00:00",CNOR,Wind,37
"2014/08/03 03:00:00",CSUD,Hydro,164
"2014/08/03 03:00:00",CSUD,"Hydro (River)",12
"2014/08/03 03:00:00",CSUD,"Photovoltaic Estimated",0
"2014/08/03 03:00:00",CSUD,"Photovoltaic Measured",0
"2014/08/03 03:00:00",CSUD,"Pumps Consumption",-2
"2014/08/03 03:00:00",CSUD,Thermal,2006
"2014/08/03 03:00:00",CSUD,Wind,193
"2014/08/03 03:00:00",NORD,Hydro,4805
"2014/08/03 03:00:00",NORD,"Hydro (River)",1511
"2014/08/03 03:00:00",NORD,"Photovoltaic Estimated",0
"2014/08/03 03:00:00",NORD,"Photovoltaic Measured",0
"2014/08/03 03:00:00",NORD,"Pumps Consumption",-367
"2014/08/03 03:00:00",NORD,Thermal,3075
"2014/08/03 03:00:00",NORD,Wind,17
"2014/08/03 03:00:00",SARD,Hydro,38
"2014/08/03 03:00:00",SARD,"Photovoltaic Estimated",0
"2014/08/03 03:00:00",SARD,"Photovoltaic Measured",0
"2014/08/03 03:00:00",SARD,"Pumps Consumption",-6
"2014/08/03 03:00:00",SARD,Thermal,1181
"2014/08/03 03:00:00",SARD,Wind,55
"2014/08/03 03:00:00",SICI,Hydro,24
"2014/08/03 03:00:00",SICI,"Photovoltaic Estimated",0
"2014/08/03 03:00:00",SICI,"Photovoltaic Measured",0
"2014/08/03 03:00:00",SICI,"Pumps Consumption",-150
