2013/03/26,CNOR,Geotermal,603
2013/03/26,CNOR,Hydro,500
2013/03/26,CNOR,"Hydro (River)",203
2013/03/26,CNOR,"Photovoltaic Estimated",0
2013/03/26,CNOR,"Photovoltaic Measured",0
2013/03/26,CNOR,Thermal,856
2013/03/26,CNOR,Wind,12
2013/03/26,CSUD,Hydro,577
2013/03/26,CSUD,"Hydro (River)",64
2013/03/26,CSUD,"Photovoltaic Estimated",0
2013/03/26,CSUD,"Photovoltaic Measured",0
2013/03/26,CSUD,"Pumps Consumption",-5
2013/03/26,CSUD,Thermal,2170
2013/03/26,CSUD,Wind,429
2013/03/26,NORD,Hydro,1073
2013/03/26,NORD,"Hydro (River)",722
2013/03/26,NORD,Other,0
2013/03/26,NORD,"Photovoltaic Estimated",0
2013/03/26,NORD,"Photovoltaic Measured",0
2013/03/26,NORD,"Pumps Consumption",-90
2013/03/26,NORD,Thermal,8953
2013/03/26,NORD,Wind,38
2013/03/26,SARD,Hydro,94
2013/03/26,SARD,"Photovoltaic Estimated",0
2013/03/26,SARD,"Photovoltaic Measured",0
2013/03/26,SARD,"Pumps Consumption",-4
2013/03/26,SARD,Thermal,985
2013/03/26,SARD,Wind,683
2013/03/26,SICI,Hydro,73
2013/03/26,SICI,"Photovoltaic Estimated",0
2013/03/26,SICI,"Photovoltaic Measured",0
2013/03/26,SICI,"Pumps Consumption",-6
2013/03/26,SICI,Thermal,1233
2013/03/26,SICI,Wind,1264
2013/03/26,SUD,Geotermal,0
2013/03/26,SUD,Hydro,436
2013/03/26,SUD,"Hydro (River)",72
2013/03/26,SUD,"Photovoltaic Estimated",0
2013/03/26,SUD,"Photovoltaic Measured",0
2013/03/26,SUD,Thermal,2372
2013/03/26,SUD,Wind,1175
"2013/03/26 01:00:00",CNOR,Geotermal,603
"2013/03/26 01:00:00",CNOR,Hydro,434
"2013/03/26 01:00:00",CNOR,"Hydro (River)",203
"2013/03/26 01:00:00",CNOR,"Photovoltaic Estimated",0
"2013/03/26 01:00:00",CNOR,"Photovoltaic Measured",0
"2013/03/26 01:00:00",CNOR,Thermal,682
"2013/03/26 01:00:00",CNOR,Wind,12
"2013/03/26 01:00:00",CSUD,Hydro,576
"2013/03/26 01:00:00",CSUD,"Hydro (River)",62
"2013/03/26 01:00:00",CSUD,"Photovoltaic Estimated",0
"2013/03/26 01:00:00",CSUD,"Photovoltaic Measured",0
"2013/03/26 01:00:00",CSUD,"Pumps Consumption",-5
"2013/03/26 01:00:00",CSUD,Thermal,1925
"2013/03/26 01:00:00",CSUD,Wind,586
"2013/03/26 01:00:00",NORD,Hydro,940
"2013/03/26 01:00:00",NORD,"Hydro (River)",718
"2013/03/26 01:00:00",NORD,Other,0
"2013/03/26 01:00:00",NORD,"Photovoltaic Estimated",0
"2013/03/26 01:00:00",NORD,"Photovoltaic Measured",0
"2013/03/26 01:00:00",NORD,"Pumps Consumption",-330
"2013/03/26 01:00:00",NORD,Thermal,8756
"2013/03/26 01:00:00",NORD,Wind,36
"2013/03/26 01:00:00",SARD,Hydro,94
"2013/03/26 01:00:00",SARD,"Photovoltaic Estimated",0
"2013/03/26 01:00:00",SARD,"Photovoltaic Measured",0
"2013/03/26 01:00:00",SARD,"Pumps Consumption",-4
"2013/03/26 01:00:00",SARD,Thermal,947
"2013/03/26 01:00:00",SARD,Wind,625
"2013/03/26 01:00:00",SICI,Hydro,73
"2013/03/26 01:00:00",SICI,"Photovoltaic Estimated",0
"2013/03/26 01:00:00",SICI,"Photovoltaic Measured",0
"2013/03/26 01:00:00",SICI,"Pumps Consumption",-151
"2013/03/26 01:00:00",SICI,Thermal,1233
"2013/03/26 01:00:00",SICI,Wind,1211
"2013/03/26 01:00:00",SUD,Geotermal,0
"2013/03/26 01:00:00",SUD,Hydro,365
"2013/03/26 01:00:00",SUD,"Hydro (River)",73
